,timestamp,event_name,source,fields,severity,message
3319,1664583781,bgp_session_up,PE-57,"[{""device_name"": ""PE-57"", ""local_address"": ""11.3.57.2/30"", ""remote_peer_address"": ""11.3.57.1/30"", ""remote_id"": ""C-3""}]",info,2022-10-01 00:23:01: bgp_mgr[7099]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.3.57.1/30 changed state to up in device PE-57
3320,1664583781,bgp_session_up,PE-57,"[{""device_name"": ""PE-57"", ""local_address"": ""11.4.57.2/30"", ""remote_peer_address"": ""11.4.57.1/30"", ""remote_id"": ""C-4""}]",info,2022-10-01 00:23:01: bgp_mgr[4616]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.4.57.1/30 changed state to up in device PE-57
3386,1664583781,interface_up,C-4,"[{""device_name"": ""C-4"", ""interface_name"": ""et-1-1-10"", ""link_id"": ""11.4.10""}]",info,2022-10-01 00:23:01: if_mgr[7042]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-10 in device C-4
3347,1664583781,interface_up,PE-10,"[{""device_name"": ""PE-10"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""11.1.10""}]",info,2022-10-01 00:23:01: if_mgr[9741]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-1 in device PE-10
3322,1664583781,bgp_session_up,PE-57,"[{""device_name"": ""PE-57"", ""local_address"": ""12.57.2.1/30"", ""remote_peer_address"": ""12.57.2.2/30"", ""remote_id"": ""E-57-2""}]",info,2022-10-01 00:23:01: bgp_mgr[7192]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.57.2.2/30 changed state to up in device PE-57
3352,1664583781,interface_up,PE-10,"[{""device_name"": ""PE-10"", ""interface_name"": ""et-1-2-2"", ""link_id"": ""12.10.2""}]",info,2022-10-01 00:23:01: if_mgr[2432]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-2-2 in device PE-10
3351,1664583781,interface_up,PE-10,"[{""device_name"": ""PE-10"", ""interface_name"": ""et-1-2-1"", ""link_id"": ""12.10.1""}]",info,2022-10-01 00:23:01: if_mgr[2714]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-2-1 in device PE-10
3350,1664583781,interface_up,PE-10,"[{""device_name"": ""PE-10"", ""interface_name"": ""et-1-1-4"", ""link_id"": ""11.4.10""}]",info,2022-10-01 00:23:01: if_mgr[5889]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-4 in device PE-10
3349,1664583781,interface_up,PE-10,"[{""device_name"": ""PE-10"", ""interface_name"": ""et-1-1-3"", ""link_id"": ""11.3.10""}]",info,2022-10-01 00:23:01: if_mgr[7807]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-3 in device PE-10
3318,1664583781,bgp_session_up,PE-57,"[{""device_name"": ""PE-57"", ""local_address"": ""11.2.57.2/30"", ""remote_peer_address"": ""11.2.57.1/30"", ""remote_id"": ""C-2""}]",info,2022-10-01 00:23:01: bgp_mgr[8452]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.2.57.1/30 changed state to up in device PE-57
3387,1664583781,interface_up,E-10-1,"[{""device_name"": ""E-10-1"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""12.10.1""}]",info,2022-10-01 00:23:01: if_mgr[2785]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: et-1-1-1 in device E-10-1
3390,1664583841,bgp_session_up,C-2,"[{""device_name"": ""C-2"", ""local_address"": ""11.2.10.1/30"", ""remote_peer_address"": ""11.2.10.2/30"", ""remote_id"": ""PE-10""}]",info,2022-10-01 00:24:01: bgp_mgr[5910]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.2.10.2/30 changed state to up in device C-2
3391,1664583841,bgp_session_up,C-3,"[{""device_name"": ""C-3"", ""local_address"": ""11.3.10.1/30"", ""remote_peer_address"": ""11.3.10.2/30"", ""remote_id"": ""PE-10""}]",info,2022-10-01 00:24:01: bgp_mgr[2290]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.3.10.2/30 changed state to up in device C-3
3392,1664583841,bgp_session_up,C-4,"[{""device_name"": ""C-4"", ""local_address"": ""11.4.10.1/30"", ""remote_peer_address"": ""11.4.10.2/30"", ""remote_id"": ""PE-10""}]",info,2022-10-01 00:24:01: bgp_mgr[8463]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.4.10.2/30 changed state to up in device C-4
3393,1664583841,bgp_session_up,E-10-1,"[{""device_name"": ""E-10-1"", ""local_address"": ""12.10.1.2/30"", ""remote_peer_address"": ""12.10.1.1/30"", ""remote_id"": ""PE-10""}]",info,2022-10-01 00:24:01: bgp_mgr[1986]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.10.1.1/30 changed state to up in device E-10-1
3394,1664583841,bgp_session_up,E-10-2,"[{""device_name"": ""E-10-2"", ""local_address"": ""12.10.2.2/30"", ""remote_peer_address"": ""12.10.2.1/30"", ""remote_id"": ""PE-10""}]",info,2022-10-01 00:24:01: bgp_mgr[9888]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.10.2.1/30 changed state to up in device E-10-2
3389,1664583841,bgp_session_up,C-1,"[{""device_name"": ""C-1"", ""local_address"": ""11.1.10.1/30"", ""remote_peer_address"": ""11.1.10.2/30"", ""remote_id"": ""PE-10""}]",info,2022-10-01 00:24:01: bgp_mgr[5476]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.1.10.2/30 changed state to up in device C-1
3358,1664583841,bgp_session_up,PE-10,"[{""device_name"": ""PE-10"", ""local_address"": ""12.10.2.1/30"", ""remote_peer_address"": ""12.10.2.2/30"", ""remote_id"": ""E-10-2""}]",info,2022-10-01 00:24:01: bgp_mgr[4882]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.10.2.2/30 changed state to up in device PE-10
3357,1664583841,bgp_session_up,PE-10,"[{""device_name"": ""PE-10"", ""local_address"": ""12.10.1.1/30"", ""remote_peer_address"": ""12.10.1.2/30"", ""remote_id"": ""E-10-1""}]",info,2022-10-01 00:24:01: bgp_mgr[7000]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 12.10.1.2/30 changed state to up in device PE-10
3356,1664583841,bgp_session_up,PE-10,"[{""device_name"": ""PE-10"", ""local_address"": ""11.4.10.2/30"", ""remote_peer_address"": ""11.4.10.1/30"", ""remote_id"": ""C-4""}]",info,2022-10-01 00:24:01: bgp_mgr[1749]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.4.10.1/30 changed state to up in device PE-10
3355,1664583841,bgp_session_up,PE-10,"[{""device_name"": ""PE-10"", ""local_address"": ""11.3.10.2/30"", ""remote_peer_address"": ""11.3.10.1/30"", ""remote_id"": ""C-3""}]",info,2022-10-01 00:24:01: bgp_mgr[9646]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.3.10.1/30 changed state to up in device PE-10
3354,1664583841,bgp_session_up,PE-10,"[{""device_name"": ""PE-10"", ""local_address"": ""11.2.10.2/30"", ""remote_peer_address"": ""11.2.10.1/30"", ""remote_id"": ""C-2""}]",info,2022-10-01 00:24:01: bgp_mgr[3323]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.2.10.1/30 changed state to up in device PE-10
3353,1664583841,bgp_session_up,PE-10,"[{""device_name"": ""PE-10"", ""local_address"": ""11.1.10.2/30"", ""remote_peer_address"": ""11.1.10.1/30"", ""remote_id"": ""C-1""}]",info,2022-10-01 00:24:01: bgp_mgr[5014]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 11.1.10.1/30 changed state to up in device PE-10
3793,1664583901,interface_down,tun-1-1-8-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-8-1"", ""link_id"": ""tun-1-1-8-1""}]",error,2022-10-01 00:25:01: if_mgr[1763]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-8-1 in device E-1-1
3814,1664583901,interface_down,tun-1-2-26-2,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-26-2"", ""link_id"": ""tun-1-2-26-2""}]",error,2022-10-01 00:25:01: if_mgr[6881]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-26-2 in device E-1-2
3815,1664583901,interface_down,tun-1-2-27-1,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-27-1"", ""link_id"": ""tun-1-2-27-1""}]",error,2022-10-01 00:25:01: if_mgr[5017]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-27-1 in device E-1-2
3816,1664583901,interface_down,tun-1-2-34-2,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-34-2"", ""link_id"": ""tun-1-2-34-2""}]",error,2022-10-01 00:25:01: if_mgr[8806]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-34-2 in device E-1-2
3817,1664583901,interface_down,tun-1-2-35-1,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-35-1"", ""link_id"": ""tun-1-2-35-1""}]",error,2022-10-01 00:25:01: if_mgr[1686]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-35-1 in device E-1-2
3818,1664583901,interface_up,tun-1-2-38-1,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-38-1"", ""link_id"": ""tun-1-2-38-1""}]",info,2022-10-01 00:25:01: if_mgr[1764]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: tun-38-1 in device E-1-2
3819,1664583901,interface_local_fault,tun-1-2-53-1,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-53-1"", ""link_id"": ""tun-1-2-53-1""}]",critical,"2022-10-01 00:25:01: npu_drvr[8913]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-53-1, Detected Local Fault"
3821,1664583901,bgp_session_down,tun-1-2-66-1,"[{""device_name"": ""E-1-2"", ""local_address"": ""1.2.66.11/30"", ""remote_peer_address"": ""1.2.66.12/30"", ""remote_id"": ""E-66-1""}]",critical,2022-10-01 00:25:01: bgp_mgr[1708]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.2.66.12/30 changed state to down in device E-1-2
3813,1664583901,bgp_session_up,tun-1-2-20-1,"[{""device_name"": ""E-1-2"", ""local_address"": ""1.2.20.11/30"", ""remote_peer_address"": ""1.2.20.12/30"", ""remote_id"": ""E-20-1""}]",info,2022-10-01 00:25:01: bgp_mgr[3450]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.2.20.12/30 changed state to up in device E-1-2
3822,1664583901,interface_down,tun-1-2-67-2,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-67-2"", ""link_id"": ""tun-1-2-67-2""}]",error,2022-10-01 00:25:01: if_mgr[3775]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-67-2 in device E-1-2
3823,1664583901,interface_down,tun-1-2-86-2,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-86-2"", ""link_id"": ""tun-1-2-86-2""}]",error,2022-10-01 00:25:01: if_mgr[368]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-86-2 in device E-1-2
3824,1664583901,interface_down,tun-1-2-88-1,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-88-1"", ""link_id"": ""tun-1-2-88-1""}]",error,2022-10-01 00:25:01: if_mgr[4918]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-88-1 in device E-1-2
3825,1664583901,interface_down,tun-1-2-91-2,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-91-2"", ""link_id"": ""tun-1-2-91-2""}]",error,2022-10-01 00:25:01: if_mgr[5425]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-91-2 in device E-1-2
3826,1664583901,interface_local_fault,tun-1-2-92-1,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-92-1"", ""link_id"": ""tun-1-2-92-1""}]",critical,"2022-10-01 00:25:01: npu_drvr[2993]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-92-1, Detected Local Fault"
3827,1664583901,interface_up,tun-1-2-94-1,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-94-1"", ""link_id"": ""tun-1-2-94-1""}]",info,2022-10-01 00:25:01: if_mgr[8806]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: tun-94-1 in device E-1-2
3820,1664583901,interface_down,tun-1-2-57-1,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-57-1"", ""link_id"": ""tun-1-2-57-1""}]",error,2022-10-01 00:25:01: if_mgr[7736]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-57-1 in device E-1-2
3812,1664583901,interface_up,tun-1-2-9-2,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-9-2"", ""link_id"": ""tun-1-2-9-2""}]",info,2022-10-01 00:25:01: if_mgr[8546]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: tun-9-2 in device E-1-2
3809,1664583901,interface_down,tun-1-1-74-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-74-1"", ""link_id"": ""tun-1-1-74-1""}]",error,2022-10-01 00:25:01: if_mgr[9617]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-74-1 in device E-1-1
3810,1664583901,interface_down,tun-1-1-83-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-83-1"", ""link_id"": ""tun-1-1-83-1""}]",error,2022-10-01 00:25:01: if_mgr[6626]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-83-1 in device E-1-1
3828,1664583901,interface_down,tun-1-2-94-2,"[{""device_name"": ""E-1-2"", ""interface_name"": ""tun-94-2"", ""link_id"": ""tun-1-2-94-2""}]",error,2022-10-01 00:25:01: if_mgr[1072]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-94-2 in device E-1-2
3795,1664583901,interface_down,tun-1-1-17-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-17-2"", ""link_id"": ""tun-1-1-17-2""}]",error,2022-10-01 00:25:01: if_mgr[6926]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-17-2 in device E-1-1
3796,1664583901,interface_down,tun-1-1-18-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-18-2"", ""link_id"": ""tun-1-1-18-2""}]",error,2022-10-01 00:25:01: if_mgr[9546]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-18-2 in device E-1-1
3797,1664583901,interface_optics_fault,tun-1-1-33-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-33-1"", ""link_id"": ""tun-1-1-33-1""}]",critical,2022-10-01 00:25:01: lda_server[5447]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR tun-33-1
3798,1664583901,bgp_session_up,tun-1-1-33-2,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.33.21/30"", ""remote_peer_address"": ""1.1.33.22/30"", ""remote_id"": ""E-33-2""}]",info,2022-10-01 00:25:01: bgp_mgr[634]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.33.22/30 changed state to up in device E-1-1
3799,1664583901,interface_down,tun-1-1-37-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-37-1"", ""link_id"": ""tun-1-1-37-1""}]",error,2022-10-01 00:25:01: if_mgr[6854]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-37-1 in device E-1-1
3800,1664583901,interface_down,tun-1-1-38-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-38-2"", ""link_id"": ""tun-1-1-38-2""}]",error,2022-10-01 00:25:01: if_mgr[3401]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-38-2 in device E-1-1
3811,1664583901,interface_local_fault,tun-1-1-91-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-91-1"", ""link_id"": ""tun-1-1-91-1""}]",critical,"2022-10-01 00:25:01: npu_drvr[1469]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-91-1, Detected Local Fault"
3801,1664583901,interface_down,tun-1-1-44-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-44-1"", ""link_id"": ""tun-1-1-44-1""}]",error,2022-10-01 00:25:01: if_mgr[3935]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-44-1 in device E-1-1
3803,1664583901,interface_down,tun-1-1-49-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-49-2"", ""link_id"": ""tun-1-1-49-2""}]",error,2022-10-01 00:25:01: if_mgr[7796]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-49-2 in device E-1-1
3804,1664583901,bgp_session_down,tun-1-1-50-2,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.50.21/30"", ""remote_peer_address"": ""1.1.50.22/30"", ""remote_id"": ""E-50-2""}]",critical,2022-10-01 00:25:01: bgp_mgr[5983]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.50.22/30 changed state to down in device E-1-1
3805,1664583901,interface_optics_fault,tun-1-1-52-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-52-2"", ""link_id"": ""tun-1-1-52-2""}]",critical,2022-10-01 00:25:01: lda_server[2025]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR tun-52-2
3806,1664583901,interface_down,tun-1-1-53-2,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-53-2"", ""link_id"": ""tun-1-1-53-2""}]",error,2022-10-01 00:25:01: if_mgr[6253]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-53-2 in device E-1-1
3807,1664583901,bgp_session_up,tun-1-1-58-1,"[{""device_name"": ""E-1-1"", ""local_address"": ""1.1.58.11/30"", ""remote_peer_address"": ""1.1.58.12/30"", ""remote_id"": ""E-58-1""}]",info,2022-10-01 00:25:01: bgp_mgr[4691]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 1.1.58.12/30 changed state to up in device E-1-1
3808,1664583901,interface_down,tun-1-1-66-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-66-1"", ""link_id"": ""tun-1-1-66-1""}]",error,2022-10-01 00:25:01: if_mgr[2090]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-66-1 in device E-1-1
3794,1664583901,interface_local_fault,tun-1-1-10-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-10-1"", ""link_id"": ""tun-1-1-10-1""}]",critical,"2022-10-01 00:25:01: npu_drvr[1360]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-10-1, Detected Local Fault"
3802,1664583901,interface_down,tun-1-1-48-1,"[{""device_name"": ""E-1-1"", ""interface_name"": ""tun-48-1"", ""link_id"": ""tun-1-1-48-1""}]",error,2022-10-01 00:25:01: if_mgr[5662]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-48-1 in device E-1-1
3829,1664583901,interface_up,tun-100-2-2-1,"[{""device_name"": ""E-2-1"", ""interface_name"": ""tun-100-2"", ""link_id"": ""tun-100-2-2-1""}]",info,2022-10-01 00:25:01: if_mgr[5722]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to up: tun-100-2 in device E-2-1
3867,1664583901,interface_down,tun-1-1-40-1,"[{""device_name"": ""E-40-1"", ""interface_name"": ""tun-1-1"", ""link_id"": ""tun-1-1-40-1""}]",error,2022-10-01 00:25:01: if_mgr[1844]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-1-1 in device E-40-1
3831,1664583901,interface_down,12.5.1,"[{""device_name"": ""E-5-1"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""12.5.1""}]",error,2022-10-01 00:25:01: if_mgr[3059]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-1 in device E-5-1
3852,1664583901,bgp_session_down,tun-1-1-22-2,"[{""device_name"": ""E-22-2"", ""local_address"": ""22.2.1.12/30"", ""remote_peer_address"": ""22.2.1.11/30"", ""remote_id"": ""E-1-1""}]",critical,2022-10-01 00:25:01: bgp_mgr[224]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 22.2.1.11/30 changed state to down in device E-22-2
3853,1664583901,interface_local_fault,tun-1-2-22-2,"[{""device_name"": ""E-22-2"", ""interface_name"": ""tun-1-2"", ""link_id"": ""tun-1-2-22-2""}]",critical,"2022-10-01 00:25:01: npu_drvr[5195]: %PLATFORM-VETH_PD-2-RX_FAULT : Interface tun-1-2, Detected Local Fault"
3854,1664583901,bgp_session_up,tun-100-1-23-1,"[{""device_name"": ""E-23-1"", ""local_address"": ""23.1.100.12/30"", ""remote_peer_address"": ""23.1.100.11/30"", ""remote_id"": ""E-100-1""}]",info,2022-10-01 00:25:01: bgp_mgr[6568]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 23.1.100.11/30 changed state to up in device E-23-1
3855,1664583901,interface_down,12.25.2,"[{""device_name"": ""E-25-2"", ""interface_name"": ""et-1-1-1"", ""link_id"": ""12.25.2""}]",error,2022-10-01 00:25:01: if_mgr[2058]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: et-1-1-1 in device E-25-2
3856,1664583901,interface_down,tun-1-2-26-2,"[{""device_name"": ""E-26-2"", ""interface_name"": ""tun-1-2"", ""link_id"": ""tun-1-2-26-2""}]",error,2022-10-01 00:25:01: if_mgr[5282]: %INTF-STATE_MGR-3-STATE_CHANGE_EVENT : Interface changed state to down: tun-1-2 in device E-26-2
3857,1664583901,bgp_session_down,tun-1-1-28-1,"[{""device_name"": ""E-28-1"", ""local_address"": ""28.1.1.12/30"", ""remote_peer_address"": ""28.1.1.11/30"", ""remote_id"": ""E-1-1""}]",critical,2022-10-01 00:25:01: bgp_mgr[823]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 28.1.1.11/30 changed state to down in device E-28-1
3858,1664583901,interface_optics_fault,tun-100-1-29-1,"[{""device_name"": ""E-29-1"", ""interface_name"": ""tun-100-1"", ""link_id"": ""tun-100-1-29-1""}]",critical,2022-10-01 00:25:01: lda_server[3951]: %PKT_INFRA-FM-3-FAULT_MAJOR : ALARM_MAJOR :OPTICS RX POWER LANE-3 HIGH WARNING :CLEAR tun-100-1
3851,1664583901,bgp_session_down,tun-100-1-21-2,"[{""device_name"": ""E-21-2"", ""local_address"": ""21.2.100.12/30"", ""remote_peer_address"": ""21.2.100.11/30"", ""remote_id"": ""E-100-1""}]",critical,2022-10-01 00:25:01: bgp_mgr[8490]: %BGP-STATE_MGR-3-STATE_CHANGE_EVENT : BGP session to 21.2.100.11/30 changed state to down in device E-21-2
